Date,Latitude,Longitude,WS2M,T2M,T2M_MAX,T2M_MIN,T2MDEW,RH2M,PS,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,FIRE
20150112,34.14200732,-113.9097085,0.76,14.06,18.1,10.72,7.97,67.88,95.71,28.52,8.81,4.26,0
19840730,31.71560418,-112.1967746,1.44,30.3,37.07,23.25,18.15,51.57,95.28,34.5,26.34,13.72,0
19930117,42.60579518,-83.64451748,4.59,-6.68,-3.4,-14.88,-8.32,90.71,98.13,22.41,5.61,3.27,0
20020705,33.34877899,-67.35643814,5.15,25.86,26.06,25.64,23.53,86.89,101.88,34.06,28.86,5.48,0
19910706,49.33305218,-76.55030884,0.3,20.33,24.71,15.77,16.85,82.07,96.84,34.39,16.72,15.86,0
19991031,37.00119624,-99.79463793,3.1,12.7,21.23,6.08,4.3,59.81,94.42,28.4,11,9.12,0
20060530,34.78945907,-101.3242839,3.97,25.8,33.07,19.44,15.57,57.72,90.73,32.91,26.49,6.45,0
20071103,31.92795233,-87.88060412,0,13.58,21.79,8.21,7.69,71.47,101.37,25.07,16.76,2.5,0
20210126,25.9246254,-81.45415274,2.04,21.82,27.11,17.75,19.58,86.45,101.59,30.93,16.71,3.82,0
20020814,38.82558007,-83.0471374,0.52,26.39,32.79,20.73,18.19,63.51,98.44,35.25,18.6,9.7,0
20081014,48.33395967,-85.59079828,0.41,7.17,10.77,4.72,2.42,73.06,96.94,26.89,6.54,4.72,0
19930930,28.10511022,-120.9467795,4.28,20.78,21.07,20.4,19.26,90.88,101.54,30.84,22.03,3.21,0
19900221,34.62709619,-86.28539755,1.55,7.11,10.85,2.3,5.08,87.71,99.18,28.32,12.21,9.83,0
20220518,32.68846274,-73.02846288,2.42,24.45,24.68,24.26,21.5,83.66,101.59,31.4,28.5,5.39,0
19980513,43.98680599,-96.29574453,5.2,18.02,25.78,8.12,9.43,60.74,95.21,29.04,25.34,13.22,0
20241226,32.996441,-82.24393063,2.36,7.15,10.38,4.65,2.57,73.52,101.23,27.94,4.61,-999,0
20220330,41.57650522,-67.342047,8.75,3.95,5.7,3.15,-1.02,69.87,101.71,24,19.66,8.33,0
19880222,31.99296513,-111.4835294,1.54,13.02,20.62,7.58,-3.02,34.55,90.51,29.39,13.66,10.26,0
19880304,38.92090689,-77.67682515,1.93,5.17,9.89,-1.42,4.69,95.39,99.75,27.25,0.93,0.57,0
19900731,34.23871692,-96.98204122,2.34,24.66,28.16,21.74,19.32,73.19,98.94,36.56,12.09,11.59,0
19911007,44.31876944,-89.97945279,2.87,5.09,12.48,-2.13,-1.42,67.28,97.78,24,16.54,3.28,0
19910913,41.0287622,-101.8142644,3.14,19.42,24.57,14.7,15.99,81.62,89.05,32.98,15.22,13.1,0
20170601,39.92935812,-80.46656789,0.16,17.06,22.82,10.71,11.06,71.48,97.69,26.77,30.82,5.26,0
20060518,25.81687301,-88.6883959,3.24,24.94,25.26,24.46,15.79,56.76,101.57,31.74,29.04,5.06,0
19950204,35.27623709,-123.7396891,1.56,12.56,13.04,12.05,12.15,97.19,102.27,27.64,13.93,3.97,0
19900410,42.25645366,-71.87690935,0.27,8.35,12.14,3.54,6.94,91.06,98.97,26.28,6.62,6.32,0
20130217,44.66930895,-93.96144819,5.78,-6.43,1.16,-15.06,-9.51,80.56,97.58,21.99,9.52,8.03,0
19941116,48.61478347,-109.4525037,3.38,0.7,6.34,-3.46,-5.81,62.86,89.29,19.34,7.66,2.1,0
20130613,45.90863185,-109.5042352,2.8,17.73,24.58,7.63,10.78,67.54,86.4,30.94,24.55,8.2,0
19840623,47.09513332,-78.10337629,0.27,17.67,23.77,10.61,10.3,64.4,97.5,30.13,24.92,11.94,0
20070714,42.17133075,-84.84873579,4.4,20.42,27.06,13.48,11.72,60.37,97.45,32.24,13,9.52,0
19991130,25.21332871,-115.4083364,5.13,18.17,18.36,18.03,14.84,80.81,102.16,28.86,16.63,3.21,0
20110625,27.85878075,-81.10095807,1.31,26.95,29.69,24.39,23.28,81.06,101.2,36.9,17.5,10.68,0
19880117,29.77103765,-96.00546116,1.51,15.39,21.44,9.84,12.41,83.35,100.41,29.42,12.74,6,0
19940928,32.14616694,-109.8417423,0.84,24.89,32.96,17.33,1.35,24.31,86.43,27.88,21.63,6.31,0
20110509,43.28580057,-75.38841751,0.07,9.73,15.76,2.65,4.62,73.4,97.95,23.9,28.08,4.91,0
20170904,28.85245446,-107.669369,1.94,19.58,27.89,13.32,8.26,52.58,79.24,28.18,22.61,7.77,0
20120510,33.91021234,-123.3097359,7.96,12.51,12.76,12.25,9.83,83.59,101.58,26.39,27.49,10.73,0
20171206,30.51866877,-110.448305,1.51,13.64,18.69,8.94,6.11,61.81,89.15,28.41,6.28,4.37,0
19981027,43.58804868,-107.4430959,3.1,8.26,15.05,2.4,4.28,78.19,81.67,22.57,11.89,4.22,0
20040724,49.08263217,-101.3543076,2.35,19.93,26.78,12.27,8.68,50.72,96.87,29,25.38,10.2,0
20061119,34.29912805,-94.78124151,0.05,4.67,11.88,0.35,-0.18,73.64,99.28,22.91,13.05,2.51,0
20090701,46.90010237,-113.7792416,0.37,15.14,22.13,7.2,5.86,56.85,85.17,24.65,32.12,3.45,0
19850321,49.73978542,-114.7418205,0.26,-5.7,-2.15,-8.91,-6.56,96.83,82.74,22.28,9.59,10.3,0
20140628,32.59565305,-116.3804353,2.73,25.51,36.76,15.74,10.05,44.73,91.57,28.64,30.24,4.15,0
20160220,47.7295485,-119.202413,1.94,2.82,7.59,-0.85,-2.98,67.79,95.95,21.53,12.28,2.25,0
20010810,49.11875905,-68.68086146,1.32,18.56,22.13,13.55,15.75,84.82,98.32,32.23,18.1,8.6,0
19850726,49.29532426,-111.5123072,3.79,22.25,28.36,15.5,4.74,33.72,91.22,27.32,28.41,5.92,0
19970203,31.92308683,-99.89763774,3.24,14.28,24.45,8.1,3.09,55.08,94.34,26.06,15.52,6.83,0
19880906,30.98146288,-73.60607162,7.22,27.67,27.91,27.41,25.22,86.42,101.35,36.47,18.79,17.41,0
19950301,27.74610629,-85.37063556,6.54,20.31,21.65,18.89,18.26,87.94,101.44,32.91,17.6,12.94,0
20231210,38.40826894,-74.31086206,8.39,14,15.18,12.94,13.43,96.21,101.32,30.39,3.4,2.96,0
20171115,34.98285476,-108.9877096,2.35,8.75,17.26,1.72,-9.25,27.49,79.14,23.07,12.69,6.58,0
19900412,28.85190439,-76.15146414,6.57,22.1,22.71,21.29,18.1,78.28,101.65,32.62,24.23,11.29,0
19971120,34.7925526,-124.2033799,5.13,15.47,15.63,15.21,11.56,77.43,102.43,26.81,12.69,2.9,0
20210927,39.4517493,-76.3360313,1.98,18.28,24.7,12.26,12.81,72.53,100.57,29.11,19.45,2.7,0
19930805,42.47568421,-118.551799,2.17,22.14,30.12,13.9,5.18,37.39,84.5,30.17,23.99,9.67,0
20190921,35.24479968,-96.82294914,4.88,25.74,29.23,23.71,22.03,80.86,97.93,35.76,11.8,7.03,0
19900625,44.54118893,-95.02103268,0.94,24.75,31.34,16.3,18.16,69.85,97.58,33.68,27.91,7.43,0
20041221,26.26417933,-71.1029505,5.59,19.55,20.7,18.82,15.21,75.91,102.39,32.68,9.06,6.96,0
19930905,46.76944205,-116.0416445,0.1,15.1,22.8,8.67,9.01,70.01,88.69,27.1,21.51,5.42,0
19870406,39.87129732,-90.70864806,3.2,8.87,14.59,2.97,5.14,78.97,99.73,25.43,9.94,8.26,0
20210722,25.84422253,-77.59793614,3.12,28.93,29.45,28.4,24.81,78.42,102.06,36.61,24.65,11.05,0
20031021,30.47234957,-69.55524995,6.01,25.29,25.85,24.46,20.99,77.03,101.53,35.14,7.55,6.26,0
20071109,31.92979122,-88.42995781,0.08,12.87,22.6,3.41,8.68,78.56,101.2,28.2,13.62,4.71,0
19870123,48.00683809,-110.9329873,2.66,-4.02,1.31,-8.5,-7.13,81.65,89.83,19,6.83,1.45,0
20101102,29.34261165,-84.65485588,5.4,23.17,24.14,22.31,20.26,83.68,101.76,34.27,7.93,5.08,0
19850925,35.79564668,-104.8949945,1.37,9.19,19.02,1.54,-1.46,52.36,78.11,28.14,17.66,12.14,0
20110526,26.80285447,-75.62880993,4.69,24.88,25.04,24.77,20.93,78.61,101.7,32.64,28.11,5.37,0
19970413,35.56106133,-102.1291175,1.7,3.61,10.86,-2.98,-5.87,51.98,90.19,25.31,17.84,15.29,0
19970403,47.38448786,-96.86969102,3.83,6.57,16.31,-2.41,-1.33,64.17,97.76,20.91,22.75,2.73,0
20060719,28.34677622,-125.2254715,3.09,19.03,19.28,18.8,16.53,85.28,101.49,34.85,16.96,13.23,0
19860115,26.69660293,-106.4258077,0.82,4.69,13.12,-1.83,-0.51,73.74,76.92,22.17,9.7,4.95,0
20020902,33.49129185,-89.09148954,0.39,26.85,34.03,20.17,19.8,68.68,100.16,35.75,19.84,9.62,0
19880415,45.97358238,-96.6660652,1.89,4.03,12.48,-5.42,-7.5,49.2,98.5,25.65,22.87,10.18,0
19960208,28.40568517,-97.33126532,3.23,17.65,23.26,13.96,15.48,85.55,101.02,31.36,12.13,9.26,0
20070401,42.92920983,-88.65620354,6.82,7.35,12.16,3.1,4.88,84.87,97.15,27.62,7.16,5.1,0
19860815,42.38621392,-123.9889717,0.17,22.75,33.71,13.02,7.84,44.69,93.7,28.53,25.95,6.85,0
19950217,49.95596069,-122.9646266,0.38,-1.56,-0.15,-3.57,-1.76,99.77,85.65,25.2,4.61,5.71,0
20170705,48.15661548,-103.1916841,3.55,28.02,38.16,18.63,11.2,39.69,93.75,31.32,29.74,4.97,0
20170805,37.93234048,-81.80722359,0.13,20.01,26.37,12.81,10.48,59.06,97.29,29.56,27.5,5.11,0
19881118,42.96823271,-69.92731918,8.56,6.99,7.76,5.85,0.99,65.58,102.14,22.37,9.55,1.96,0
19890709,37.12320224,-121.8311146,1.3,16.69,25.57,10.32,8.82,65.85,98.78,31.11,28.85,10.6,0
19980112,44.98982047,-98.4267659,3.87,-18.59,-15.86,-22.03,-22.43,70.26,97.14,20.44,5.24,4.55,0
19890707,44.76438693,-111.4206262,0.24,18.87,28.27,10.43,-1.06,31.12,77.86,24.76,31.43,4.22,0
19940130,39.57213856,-113.4165265,4.08,-5.3,-0.65,-12.08,-11.73,62.7,85.09,19.53,6.89,7.46,0
19940409,39.03716411,-122.2291998,1.39,9.24,15.2,3.69,4.23,74.01,96.7,24.55,19.17,18.27,0
20110110,48.36172156,-74.99753931,1.08,-14.89,-10.95,-18.1,-15.32,99.21,97.02,19.87,4.1,3.21,0
19860427,31.42738372,-91.157342,0.91,20.37,28.19,13.33,15.6,76.88,100.83,35.25,16.02,15.53,0
19850119,49.44267375,-81.59748325,0.45,-31.52,-29.97,-33.24,-31.58,99.19,97.66,16.8,3.28,4.38,0
19920614,49.27595104,-74.53670248,0.23,5.76,10.9,0.82,0.6,72.39,96.61,27.4,20.65,20.6,0
19931212,26.56635447,-125.2133796,6,18.03,18.45,17.84,13.82,76.25,102.13,33.18,9.89,10.14,0
20190924,46.23816595,-118.7652184,3.78,18.46,25.5,12.85,7.28,50.59,97.56,28.22,15.73,6.29,0
20131220,49.9409689,-114.8600426,0.39,-18.26,-15.19,-22.83,-18.57,98.91,80.32,19.45,2.39,2.2,0
20100425,33.27080068,-75.66042571,9.72,22.8,23.07,22.53,19.91,83.68,100.79,34.4,9.43,7.76,0
20060326,30.86488669,-125.8412828,3.67,13.76,14.18,13.3,10.12,78.53,102,30.1,17.47,12.26,0
20130503,41.92948833,-68.46754789,6.72,7.77,8.07,7.37,6.01,88.48,102.99,27.58,16.38,10.02,0
20001016,42.84019486,-78.70265971,1.3,10.88,14.18,9.09,9.11,89.36,99.64,28.45,8.76,7.65,0
19970904,27.72608446,-84.58949662,4.17,28.41,28.84,28.05,24.75,80.52,101.21,36.75,21.02,15.93,0
20080327,41.01916238,-105.9636923,1.45,-7.07,-3.16,-17.63,-8.34,93.58,73.42,21.91,15.04,7.9,0
19840911,41.52094069,-75.97426269,0.13,18.32,24.25,12.73,15.41,84.21,96.4,29.34,20.48,9.27,0
20170802,41.70191374,-79.97542152,0.2,22.88,28.58,17.23,15.7,65.63,97.1,31.96,19.12,8.72,0
19860827,34.29827149,-114.485453,1.15,29.77,35.42,23.18,18.24,52.23,95.95,37.73,25.66,8.58,0
20100511,25.81728164,-88.01042204,6.23,27.11,27.55,26.32,23.45,80.33,101.77,34.03,26.41,8.49,0
20010222,29.47132544,-72.245405,3.5,20.88,21.23,20.52,16.14,74.31,102.09,31.04,17.02,5.6,0
20000307,45.38595119,-88.0587099,1.99,11.13,21.52,2.94,5.61,72.98,97.21,24.44,16.62,2.26,0
19950910,44.83574234,-96.26812701,2.46,15.2,22.05,8.34,6.73,58.81,98,29.63,19.42,7.18,0
19930928,37.00051731,-86.98464119,1.77,14.36,23.05,6.9,6.51,64.48,99.93,26.47,17.74,6,0
20170610,27.52442038,-65.68644333,4.58,26.84,27.14,26.63,23.12,80,102.25,35.7,24.87,6.99,0
19940207,34.35415438,-99.35743536,1.69,7.8,16.22,2.12,0.91,64.57,96.24,22.85,8.37,7.85,0
20210409,35.01788586,-85.86299488,0.28,17.2,23.47,11.42,14.42,85.02,96.8,28.02,23.01,7.07,0
20100821,43.13954154,-125.96133,4.67,14.54,14.76,14.26,12.53,87.6,101.54,29.31,15.97,12.87,0
20130820,26.83519753,-80.54854513,2.84,27.81,30.48,25.58,24.22,81.25,101.59,36.69,21.31,10.9,0
20010213,25.67502361,-71.51261754,5.42,23.67,23.79,23.44,16.9,65.7,102.6,30.95,19.91,3.84,0
20210213,29.47573075,-88.90680316,8.62,12.09,13.48,10.93,11.04,93.41,101.4,31.68,5.14,4.12,0
19861217,28.17607034,-94.05385562,2.22,20.53,21.31,19.81,18.04,85.51,101.9,-999,7.01,7.24,0
19930602,30.87021118,-105.6616507,6.27,26.74,35.14,16.86,-2.41,15.71,86.28,26.78,31.6,9.5,0
20160213,33.01509854,-72.88258987,10.25,13.2,17.23,10.24,9.68,79.13,101.88,31,7.14,5.23,0
20240901,33.86966659,-85.57386952,0.22,27.4,35.3,21.62,19.81,68.75,98.35,36.13,20.02,-999,0
20140718,35.10217148,-72.00279846,2.45,26.47,26.92,25.96,23.42,83.28,101.97,36.27,20.35,10.97,0
19990212,44.16255263,-100.4587553,5.47,-2.33,3.36,-5.27,-11.17,51.58,95.58,18.34,12.06,4.11,0
20140603,25.2295401,-107.7243082,3.01,32.14,40.04,25.58,18.48,48.26,98.14,33.52,29.63,3.56,0
20150724,40.13955644,-81.79984918,0.19,23.61,31.59,15.32,13.69,57.23,98.25,30.46,27.23,6,0
19920512,28.30751915,-97.71018523,2.84,25.46,31.08,20.83,22.49,84.61,100.65,33.71,25.08,14.38,0
19940901,36.64332967,-85.88894696,0.88,19.81,23.61,16.47,17.03,84.92,98.86,35.38,8.19,8.03,0
19940605,35.86300118,-77.87068516,1.55,23.89,30.58,16.86,17.2,69.12,100.9,34.8,20.95,18.85,0
20120423,46.90494595,-92.78758902,1.45,7.24,14.37,-1.48,2.8,74.67,97.03,25.72,22.04,8.01,0
19890420,45.43256739,-91.32261723,2.12,7.18,13.53,0.06,2.26,73.1,97.24,27.21,11.07,10.3,0
20101006,44.11716995,-94.64813006,3.43,13.12,19.39,7.21,8.05,73.66,98.3,25.22,16.2,2.47,0
20040606,39.6756564,-75.12442204,2.41,17.29,20.51,14.25,15.05,87.15,101.48,32.23,8.27,6.45,0
19931222,31.75009916,-113.8337015,3.13,6.92,16.01,0.96,-7.98,35.51,99.78,25.07,13.38,5.65,0
19930506,46.8327095,-113.1038033,0.22,5.52,10.53,1.24,3.47,87.51,82.86,27.42,5.61,6.92,0
20200104,34.45651706,-78.24294351,0.28,17.15,20.03,8.62,15.66,91.09,100.75,30.92,5.26,3.45,0
19861120,34.4410066,-111.8613289,2.04,11.22,21.13,4.24,2.75,61.32,86.74,20.95,14.38,2.22,0
19840821,35.65082777,-92.55435191,0.5,26.09,33.26,19.08,19.49,68.98,98.78,35.94,20.76,15.73,0
20221124,40.37467966,-92.78619109,1.5,6.88,13.77,0.26,5.56,91.06,98.78,25.69,4.7,2.81,0
20081205,39.2773666,-80.09059004,0.09,-5.21,-3.18,-7.6,-9.63,72.59,96.73,21.51,5.55,4.59,0
19900412,40.84779511,-122.7246895,0.02,11.63,20.22,4.28,5.52,71.14,89.85,28.09,23.01,6.83,0
19930725,43.82746745,-82.96187946,4.19,19.69,21.8,17.59,16.89,83.89,99.4,34.61,8.56,8.03,0
19870907,30.7718868,-100.7183884,1.79,24.5,31.46,18.43,17.7,69.34,93.26,33.13,21.93,11.98,0
20200722,30.00968685,-116.1148682,4.65,17.84,18.03,17.6,16.61,92.34,101.16,35.08,14.76,10.89,0
19971206,35.60476842,-65.6867705,10.07,17.73,20.64,16.15,13.19,74.71,100.43,32.03,6.61,6.44,0
19910510,32.56497865,-106.0012386,3.4,20.97,30.15,12.66,-2.18,23.73,85.68,28.86,26.16,15.23,0
19960124,40.9409709,-99.99847573,3.45,-5.82,-0.11,-10.33,-8.95,80.67,91.87,20.33,9.19,5.18,0
20090513,35.9234308,-101.0780079,4.78,23.03,33.21,14.34,5.96,36.71,90.01,27.88,30.81,3.58,0
19980617,30.1106531,-85.95766025,2.76,27.83,28.41,27.39,24.72,83.15,101.83,35.41,26.72,13.52,0
19970305,40.19415523,-91.80997867,3.89,-1.28,3.61,-4.5,-4.72,79.38,99.66,25.88,11.41,10.17,0
19871214,42.16042145,-76.05733171,0.23,-1.42,3.09,-3.93,-3.35,88.59,97.5,25.54,2.91,4.2,0
19840531,32.37426746,-110.2531898,2.84,26.03,34.27,17.63,7.96,36.06,86.47,33.99,24.43,17.82,0
20050829,30.44912927,-70.66090954,4.64,27.71,27.88,27.47,25.06,85.43,101.35,37.74,14.45,10.36,0
20100619,28.08714541,-120.8998306,7.58,16.29,16.49,16.09,13.89,85.53,101.97,33.02,23.56,16.07,0
20220520,31.10628032,-82.79764821,0.71,28.23,35.98,21.38,18.79,61.51,101,34.85,23.51,11.02,0
20221204,29.52404594,-79.16962679,3.72,24.1,24.89,23.24,18.34,70.62,102.02,33.22,11.31,6.15,0
19890714,32.52243981,-87.98219581,0.31,27.03,32.69,21.37,22.47,78.86,100.54,37.79,15.42,14.5,0
20170729,34.05119193,-81.20059112,1.61,27.86,33.29,22.69,20.62,67.45,99.41,35.09,23.98,7.51,0
20211124,33.62904639,-114.4075437,3.9,16.08,23.56,12.39,-6.68,23.12,97.92,23.63,13.77,2.57,0
20020323,29.18521061,-82.20598227,2.14,15.33,23.38,7.77,6.83,59.9,101.96,26.25,22.55,8.9,0
19941226,41.66841643,-118.1732452,1.57,-1.9,2.01,-4.13,-3.46,90.84,85.68,23.88,2.94,4.56,0
19840607,25.84103904,-114.1216919,5.45,17.28,17.63,17,15.37,88.4,101.49,-999,19.5,16.37,0
20230601,31.72638942,-74.05779305,3.62,24.15,25.05,23.7,21.26,84.02,101.26,35.4,11.34,9.22,0
20210410,36.73423445,-107.7609703,2.96,9.43,18.95,1.3,-10.85,25.72,79.33,20,28.81,2.48,0
20040526,31.34843594,-91.76238973,2,24.63,29.28,20.73,21.56,84.24,101.03,34.14,24.74,8.74,0
20160205,48.47572196,-105.3440566,3.43,-1.96,4.89,-8.3,-5.93,75.89,92.61,20.1,8.95,3.53,0
20021122,48.04244509,-67.9882691,0.23,-0.2,0.75,-1.7,-0.34,99.14,95.96,25.53,1.74,1.66,0
20230408,48.77508032,-90.13552822,0.38,-4.26,0.16,-10.75,-4.55,99.11,97.16,18.38,23.76,4.91,0
19930319,44.11241876,-117.1689488,1.5,7.79,13.42,2.81,3.06,74.4,92.92,23.81,16.35,9.77,0
20200823,49.12443739,-111.1735473,1.43,20.55,29.22,12.21,3.99,37.01,89.24,27.89,23.86,3.93,0
19961227,35.06933104,-121.7021327,3.08,13.89,14.4,13.67,13.46,97.1,101.34,29.25,7.9,5.63,0
20200113,29.04304768,-104.3160146,2.75,12.73,21.98,5.42,-7.06,25.87,87.18,26.28,11.74,8.71,0
20130417,41.0552658,-81.12141328,0.88,12.37,18.11,6.35,8.35,78.74,98.25,28.78,20.36,9.21,0
20000218,28.91435601,-82.36954032,1.87,18.77,25.66,14.09,15.33,82.05,102.06,30.42,16.84,10.32,0
20020626,49.30236332,-121.0274616,0.22,17.27,23.2,10.96,10.1,65.59,87.68,27.57,26.43,11.37,0
19951015,45.10208943,-65.28117257,1.76,15.08,19.31,10.99,13.79,92.02,98.82,29.51,2.58,2.83,0
20221228,43.27765583,-92.44902862,5.9,-0.85,1.08,-4.99,-1.98,92.71,95.52,24.16,3.7,3.55,0
19871207,36.93055065,-86.17004353,1.8,6.44,13.91,0.7,0.96,69.83,99.78,26.23,9.21,4.78,0
19920113,33.31878963,-94.19322286,3.1,6.69,13.6,-0.22,5.38,91.37,99.45,27.79,4.44,3.78,0
19850908,29.50768027,-95.7758722,1.5,27.38,32,24.04,22.94,78.7,101.49,36.89,20.2,14.9,0
20130805,42.13857718,-84.43755889,1.88,17.86,22.82,12.43,12.9,74.68,98.17,31.37,11.46,9.49,0
19850522,32.97946887,-101.5544471,2.56,18.04,22.68,13.82,14.54,81.23,92.85,33.35,17.3,15.47,0
19991212,26.08254799,-91.75478855,7.87,24.38,24.68,23.37,21.12,82.02,101.05,34.7,11.27,8.26,0
20190901,35.3032638,-120.1223312,1.3,29.12,40.28,19.74,5.05,24.98,96.7,30.6,25.1,3.95,0
19900914,49.59515981,-85.42535523,0.03,5.28,11.43,1.15,3.7,89.86,97.09,26.91,7.04,7.97,0
19850108,40.11736283,-76.36511662,2.94,-2.75,-0.61,-8.02,-7.51,70.03,99.31,20.64,7.52,4.92,0
19890928,26.17283606,-79.65835737,6.25,28.33,28.63,27.96,24.17,78.16,101.65,35.47,20.78,8.1,0
20160805,36.70268562,-107.331589,2.16,19.08,22.77,16.34,14.22,74.59,80.04,32.62,13.93,9.97,0
20150430,33.47883678,-70.87618664,5.25,19.36,20.33,18.87,14.58,74.29,100.6,32.33,14.43,10.88,0
20220714,32.19241672,-121.0245614,6.79,16.27,16.6,16.01,15.1,92.65,101.52,33.31,11.65,9.37,0
19980630,45.30271015,-105.5316209,1.77,21.86,29.4,12.8,9.55,50.02,90.16,28.54,28.15,16.86,0
20000911,49.49712557,-115.9790729,0.31,4.29,10.96,-2.13,0.86,80.17,83.11,28.05,17.77,6.99,0
20151102,47.24321661,-121.0608201,0.04,1.88,5.38,-1.52,1.07,94.68,87.48,24.84,6.31,2.73,0
20200520,48.01206618,-104.3117019,6.04,21.49,30.16,14.48,13.61,64.5,92.62,31.8,20.49,12.47,0
20221116,42.81695198,-70.60462693,4.84,7.86,11.58,4.55,6.51,91.39,100.87,27.33,3.15,2.79,0
20230313,47.89000548,-67.44470101,0.71,-3.56,0.01,-9.04,-3.89,99.24,97.66,20.84,14.15,9.18,0
20011011,42.78832026,-122.2801475,0.04,5.72,9.65,0.43,2.87,84.45,88.76,24.44,13.35,7.1,0
20210305,39.87923424,-82.27743489,1.62,-1.45,4.45,-6.21,-6.05,74.09,98.87,18.31,19.81,1.9,0
19840611,47.80492902,-118.372275,0.42,14.8,21.46,7.45,7.58,64.98,92.4,28.52,24,11.52,0
20140501,39.7493707,-108.3856458,2.05,6.16,14.91,-2.92,-7.47,39.69,79.06,19.54,30.7,2.61,0
20001119,43.10719126,-120.2836138,0.81,0.26,6.86,-3.2,-8.3,52.83,85.86,20.39,7.62,4.63,0
20101209,29.43038327,-74.23823164,4.72,18.99,20.18,17.29,12.77,67.26,101.99,31.73,4.13,3.41,0
19971204,25.51659529,-103.1721932,1.1,10.7,15.96,3.79,2.47,58.4,88.05,25.47,16.49,5.03,0
20020524,35.3962993,-87.89495256,0.04,19,26.94,11.16,13.5,73.49,99.89,29.85,25.13,14.95,0
19980807,29.17778422,-86.53391032,4.7,29.07,29.53,28.48,25.66,81.79,101.55,36.83,22.89,11.48,0
19960624,25.50605655,-75.02976558,1.99,26.66,27.03,26.41,23.37,82.05,101.67,35.33,27.25,3.4,0
20020305,28.57307951,-98.37219952,3.01,11.44,18.81,1.87,6.44,74.34,101.61,28.48,10.64,6.32,0
20130318,31.05026573,-113.7162221,2.88,18.21,18.69,17.77,15.16,82.55,101.25,27.43,23.9,4.03,0
19940119,49.10339688,-84.92410582,0.52,-32.06,-26.68,-39.55,-32.11,98.86,97.55,13.3,4.54,3.14,0
19931130,29.47293681,-112.9606008,3.53,20.31,21.63,19.42,14.08,67.79,101.28,31.18,12.11,5.43,0
20030726,42.18404336,-80.60739748,2.72,21.35,23.59,18.72,17.26,77.87,99.35,35.25,9.01,7.18,0
19960506,42.68541192,-121.6768152,0.33,5.55,13.4,-2.92,-0.51,70.61,85.68,23.72,26.92,7.08,0
19990304,30.9794395,-109.8438995,3.62,12.76,22,4.66,-10.93,19.6,85.26,25.98,17.15,10.13,0
20220120,45.27876361,-118.5537809,4.91,4.73,8.53,0.98,3.04,89.26,92.51,26.27,4.44,2,0
20071117,31.40622767,-108.2648486,2.13,13.64,22.33,6.29,1.1,49.34,86.24,23.81,15.83,2.2,0
19871207,34.92733172,-93.68979059,0.09,11.21,15.26,8.92,10.43,94.76,98.42,30.14,3.23,3.31,0
20081206,26.15899674,-98.3902421,1.22,13.29,21.92,6.65,5.78,63.23,101.72,26.67,15.05,3.26,0
19910122,27.79156771,-105.9041017,1.13,6.18,16.13,-0.24,1.36,74.72,86.04,26.12,16.64,4.67,0
20210905,43.74786851,-67.93093758,4.06,16.96,17.37,16.35,16.61,97.64,101.23,30.59,11.73,9.58,0
20061011,34.47530787,-80.74147976,0.43,20.62,26.44,15.91,15.8,75.38,99.44,32.3,10.4,6.6,0
20061207,49.90397012,-118.5629919,0.13,-5.37,-2.42,-8.03,-5.84,99.82,86.89,23.28,1.64,1.62,0
19890718,40.79282091,-105.3284133,1.65,16.42,25.4,8.08,0.38,39.59,76.96,23.97,31.28,6.95,0
19921107,35.30404011,-102.7323113,3.36,6.26,16.11,-1.79,-6.03,43.04,88.81,24.33,14.42,4.22,0
20090317,35.13098826,-66.9990772,8.42,17.65,19.42,14.13,15.89,89.35,101,32.45,2.82,2.35,0
20051024,45.40153311,-72.05585193,0.01,4.81,8.58,2.68,3.36,91.12,98.64,27.23,5.21,4.28,0
20130825,27.43627689,-88.59900871,5.06,27.27,28.13,26.57,24.53,84.96,101.91,37.33,7.76,6.31,0
20050107,41.04191182,-89.96664555,1.67,-9.8,-4.44,-16.17,-10.61,96.82,99.43,21.97,3.06,1.85,0
20060218,45.9888412,-90.69847095,2.36,-21.58,-14.32,-27.03,-23.09,87.2,97.58,13.45,14.37,2.77,0
20110301,28.98125801,-113.9831194,1.79,13.58,22.41,6.25,0.46,45.03,97.87,23.96,22.56,3.43,0
19980926,37.43284839,-83.10461456,0.15,25.63,34.67,18.26,13.6,51.08,97.65,30.1,20.1,4.35,0
19890613,46.12494227,-110.8297739,1.45,12.14,19.45,3.75,2.63,58.23,82.56,25.99,27.19,16.93,0
20001130,35.21180134,-96.00577514,2.91,4.91,13.16,-1.82,0.15,73.86,99.34,19.61,8.99,4.49,0
19840519,32.69941752,-78.91252753,7.11,22.67,23.35,21.6,17.23,71.44,101.89,-999,24.31,7.16,0
19890727,30.86337252,-124.481584,7.94,17.58,17.97,17.14,15.18,85.68,101.94,34.29,18.99,18.7,0
20020213,45.22147481,-87.21895896,6.38,-3.78,1.65,-9.65,-7.68,75.78,99.8,22.29,7.78,5.55,0
19990726,34.92084127,-102.0291742,3.49,29.43,37.78,21.19,12.05,36.73,89.23,32.01,28.92,6.04,0
20161012,28.06605829,-98.95866885,2.07,26.25,33.6,19.17,20.89,74.39,99.97,33.72,19.79,3.9,0
